datetime,neighborhood_id,noise_db,green_space_pct,walkability_score,avg_rent_usd
2024-03-05 00:00,industrial_pk,66.3,11.5,36.1,1155.0
2024-03-05 01:00,industrial_pk,64.9,4.9,35.5,1167.0
2024-03-05 02:00,industrial_pk,66.6,3.2,32.8,1206.0
2024-03-05 03:00,industrial_pk,69.3,7.1,36.1,1188.0
2024-03-05 04:00,industrial_pk,69.1,5.8,35.3,1185.0
2024-03-05 05:00,industrial_pk,65.5,5.2,39.9,1208.0
2024-03-05 06:00,industrial_pk,69.2,2.9,34.0,1254.0
2024-03-05 07:00,industrial_pk,71.9,7.3,34.2,1207.0
2024-03-05 08:00,industrial_pk,77.4,3.6,33.7,1241.0
2024-03-05 09:00,industrial_pk,79.6,7.0,36.6,1211.0
2024-03-05 10:00,industrial_pk,84.0,5.1,36.2,1164.0
2024-03-05 11:00,industrial_pk,76.3,2.0,37.5,1136.0
2024-03-05 12:00,industrial_pk,77.8,0.0,33.3,1188.0
2024-03-05 13:00,industrial_pk,82.9,6.0,33.3,1227.0
2024-03-05 14:00,industrial_pk,78.0,5.1,32.6,1175.0
2024-03-05 15:00,industrial_pk,74.2,5.1,35.2,1239.0
2024-03-05 16:00,industrial_pk,76.2,0.0,35.5,1164.0
2024-03-05 17:00,industrial_pk,70.2,3.0,33.7,1166.0
2024-03-05 18:00,industrial_pk,71.6,1.5,35.7,1256.0
2024-03-05 19:00,industrial_pk,63.0,4.3,30.0,1192.0
2024-03-05 20:00,industrial_pk,68.9,6.8,35.2,1222.0
2024-03-05 21:00,industrial_pk,74.6,9.3,34.0,1164.0
2024-03-05 22:00,industrial_pk,65.8,2.6,35.9,1170.0
2024-03-05 23:00,industrial_pk,66.8,7.1,34.8,1176.0
2024-03-06 00:00,industrial_pk,70.5,0.3,34.3,1199.0
2024-03-06 01:00,industrial_pk,67.0,5.5,36.2,1199.0
2024-03-06 02:00,industrial_pk,65.9,4.0,33.8,1220.0
2024-03-06 03:00,industrial_pk,65.1,7.1,35.0,1187.0
2024-03-06 04:00,industrial_pk,68.9,3.2,36.3,1205.0
2024-03-06 05:00,industrial_pk,65.2,6.3,36.1,1229.0
2024-03-06 06:00,industrial_pk,73.9,6.2,32.7,1261.0
2024-03-06 07:00,industrial_pk,68.9,7.4,35.9,1171.0
2024-03-06 08:00,industrial_pk,74.6,4.8,37.6,1182.0
2024-03-06 09:00,industrial_pk,75.9,0.0,38.5,1173.0
2024-03-06 10:00,industrial_pk,78.9,4.7,34.8,1220.0
2024-03-06 11:00,industrial_pk,83.7,5.6,36.3,1208.0
2024-03-06 12:00,industrial_pk,82.1,3.8,37.2,1228.0
2024-03-06 13:00,industrial_pk,82.0,3.3,34.7,1206.0
2024-03-06 14:00,industrial_pk,73.8,9.0,35.0,1207.0
2024-03-06 15:00,industrial_pk,74.9,1.7,33.8,1205.0
2024-03-06 16:00,industrial_pk,77.0,5.4,35.7,1192.0
2024-03-06 17:00,industrial_pk,74.6,8.7,36.4,1220.0
2024-03-06 18:00,industrial_pk,71.9,1.2,32.9,1211.0
2024-03-06 19:00,industrial_pk,67.0,6.1,38.4,1218.0
2024-03-06 20:00,industrial_pk,70.8,5.2,33.4,1199.0
2024-03-06 21:00,industrial_pk,64.6,8.9,36.6,1213.0
2024-03-06 22:00,industrial_pk,70.7,0.0,36.2,1167.0
2024-03-06 23:00,industrial_pk,67.0,4.2,36.3,1206.0
2024-03-07 00:00,industrial_pk,71.0,3.5,36.4,1204.0
2024-03-07 01:00,industrial_pk,62.1,2.7,34.7,1228.0
2024-03-07 02:00,industrial_pk,68.4,2.1,34.7,1250.0
2024-03-07 03:00,industrial_pk,67.3,4.2,36.0,1219.0
2024-03-07 04:00,industrial_pk,65.6,6.3,34.3,1218.0
2024-03-07 05:00,industrial_pk,67.5,6.2,33.5,1179.0
2024-03-07 06:00,industrial_pk,73.8,4.8,35.6,1192.0
2024-03-07 07:00,industrial_pk,75.8,3.5,34.7,1220.0
2024-03-07 08:00,industrial_pk,78.5,3.7,38.9,1208.0
2024-03-07 09:00,industrial_pk,73.5,5.9,34.2,1211.0
2024-03-07 10:00,industrial_pk,77.8,5.2,33.2,1225.0
2024-03-07 11:00,industrial_pk,75.3,2.2,35.7,1240.0
2024-03-07 12:00,industrial_pk,77.9,6.8,37.1,1220.0
2024-03-07 13:00,industrial_pk,77.8,2.3,30.6,1193.0
2024-03-07 14:00,industrial_pk,81.5,2.2,36.4,1176.0
2024-03-07 15:00,industrial_pk,77.0,6.8,33.7,1204.0
2024-03-07 16:00,industrial_pk,73.8,6.8,35.5,1201.0
2024-03-07 17:00,industrial_pk,77.7,6.7,33.6,1198.0
2024-03-07 18:00,industrial_pk,70.8,5.2,40.0,1209.0
2024-03-07 19:00,industrial_pk,60.9,3.6,31.1,1192.0
2024-03-07 20:00,industrial_pk,61.0,2.8,32.0,1210.0
2024-03-07 21:00,industrial_pk,67.0,5.8,34.8,1165.0
2024-03-07 22:00,industrial_pk,68.5,9.8,35.8,1189.0
2024-03-07 23:00,industrial_pk,62.7,2.7,35.9,1227.0
2024-03-08 00:00,industrial_pk,67.8,7.0,36.4,1213.0
2024-03-08 01:00,industrial_pk,65.0,5.4,33.3,1200.0
2024-03-08 02:00,industrial_pk,68.0,9.2,32.4,1212.0
2024-03-08 03:00,industrial_pk,71.4,6.9,36.7,1215.0
2024-03-08 04:00,industrial_pk,70.9,2.3,32.2,1200.0
2024-03-08 05:00,industrial_pk,60.5,8.1,37.4,1189.0
2024-03-08 06:00,industrial_pk,69.9,4.8,35.1,1203.0
2024-03-08 07:00,industrial_pk,74.7,4.6,36.9,1211.0
2024-03-08 08:00,industrial_pk,73.2,8.3,32.3,1198.0
2024-03-08 09:00,industrial_pk,79.6,3.2,35.6,1214.0
2024-03-08 10:00,industrial_pk,75.3,4.8,34.7,1186.0
2024-03-08 11:00,industrial_pk,85.6,3.1,37.0,1190.0
2024-03-08 12:00,industrial_pk,75.7,5.3,36.3,1223.0
2024-03-08 13:00,industrial_pk,83.4,12.4,35.5,1183.0
2024-03-08 14:00,industrial_pk,79.3,4.3,36.9,1168.0
2024-03-08 15:00,industrial_pk,83.8,7.1,31.6,1182.0
2024-03-08 16:00,industrial_pk,77.4,7.9,32.5,1218.0
2024-03-08 17:00,industrial_pk,67.2,4.8,37.2,1186.0
2024-03-08 18:00,industrial_pk,66.5,5.4,33.8,1216.0
2024-03-08 19:00,industrial_pk,64.3,3.1,31.0,1204.0
2024-03-08 20:00,industrial_pk,66.5,2.0,35.4,1226.0
2024-03-08 21:00,industrial_pk,66.4,5.7,35.5,1170.0
2024-03-08 22:00,industrial_pk,73.2,3.8,36.3,1219.0
2024-03-08 23:00,industrial_pk,66.6,6.5,35.5,1165.0
2024-03-09 00:00,industrial_pk,66.0,3.5,37.1,1167.0
2024-03-09 01:00,industrial_pk,70.4,9.0,40.0,1232.0
2024-03-09 02:00,industrial_pk,66.0,3.4,36.4,1216.0
2024-03-09 03:00,industrial_pk,67.7,4.8,40.6,1210.0
2024-03-09 04:00,industrial_pk,64.5,3.3,39.4,1226.0
2024-03-09 05:00,industrial_pk,68.7,9.7,41.3,1211.0
2024-03-09 06:00,industrial_pk,68.5,1.7,37.2,1219.0
2024-03-09 07:00,industrial_pk,78.6,6.0,40.3,1194.0
2024-03-09 08:00,industrial_pk,76.9,7.1,34.0,1190.0
2024-03-09 09:00,industrial_pk,79.5,5.7,35.6,1139.0
2024-03-09 10:00,industrial_pk,76.8,4.8,36.2,1204.0
2024-03-09 11:00,industrial_pk,80.2,6.7,33.3,1167.0
2024-03-09 12:00,industrial_pk,78.1,6.4,39.0,1212.0
2024-03-09 13:00,industrial_pk,77.6,4.2,36.5,1219.0
2024-03-09 14:00,industrial_pk,75.2,7.1,38.4,1199.0
2024-03-09 15:00,industrial_pk,74.7,1.6,36.7,1192.0
2024-03-09 16:00,industrial_pk,67.9,4.5,39.8,1214.0
2024-03-09 17:00,industrial_pk,71.6,5.1,36.9,1204.0
2024-03-09 18:00,industrial_pk,75.6,7.4,39.0,1188.0
2024-03-09 19:00,industrial_pk,69.2,0.8,37.5,1215.0
2024-03-09 20:00,industrial_pk,69.2,6.7,38.6,1195.0
2024-03-09 21:00,industrial_pk,68.6,2.6,36.3,1202.0
2024-03-09 22:00,industrial_pk,67.5,0.4,38.9,1219.0
2024-03-09 23:00,industrial_pk,66.8,10.9,36.6,1191.0
2024-03-10 00:00,industrial_pk,65.8,4.8,37.3,1165.0
2024-03-10 01:00,industrial_pk,65.4,4.8,40.5,1255.0
2024-03-10 02:00,industrial_pk,71.0,3.1,36.6,1196.0
2024-03-10 03:00,industrial_pk,72.4,4.6,35.3,1187.0
2024-03-10 04:00,industrial_pk,69.3,6.7,37.6,1217.0
2024-03-10 05:00,industrial_pk,60.2,5.3,39.7,1179.0
2024-03-10 06:00,industrial_pk,68.5,0.3,41.2,1182.0
2024-03-10 07:00,industrial_pk,73.8,6.5,41.0,1196.0
2024-03-10 08:00,industrial_pk,73.4,5.4,40.6,1196.0
2024-03-10 09:00,industrial_pk,73.8,1.1,35.6,1222.0
2024-03-10 10:00,industrial_pk,77.0,3.5,36.6,1202.0
2024-03-10 11:00,industrial_pk,78.0,4.3,40.7,1238.0
2024-03-10 12:00,industrial_pk,74.2,5.8,36.4,1194.0
2024-03-10 13:00,industrial_pk,79.7,4.5,38.5,1217.0
2024-03-10 14:00,industrial_pk,78.8,3.4,36.7,1164.0
2024-03-10 15:00,industrial_pk,74.1,9.9,36.4,1170.0
2024-03-10 16:00,industrial_pk,76.0,4.7,37.6,1235.0
2024-03-10 17:00,industrial_pk,74.7,3.7,37.2,1187.0
2024-03-10 18:00,industrial_pk,73.6,4.2,34.4,1199.0
2024-03-10 19:00,industrial_pk,62.4,10.5,36.1,1196.0
2024-03-10 20:00,industrial_pk,67.8,4.3,37.4,1211.0
2024-03-10 21:00,industrial_pk,71.6,6.9,41.0,1174.0
2024-03-10 22:00,industrial_pk,68.0,5.4,38.7,1234.0
2024-03-10 23:00,industrial_pk,66.3,4.0,39.1,1156.0
2024-03-11 00:00,industrial_pk,66.3,4.7,33.2,1226.0
2024-03-11 01:00,industrial_pk,63.8,4.7,35.6,1234.0
2024-03-11 02:00,industrial_pk,67.0,7.3,36.4,1203.0
2024-03-11 03:00,industrial_pk,63.7,1.4,35.2,1186.0
2024-03-11 04:00,industrial_pk,69.8,6.9,34.6,1171.0
2024-03-11 05:00,industrial_pk,68.5,2.5,33.5,1176.0
2024-03-11 06:00,industrial_pk,70.6,7.9,35.0,1189.0
2024-03-11 07:00,industrial_pk,68.5,6.4,33.4,1203.0
2024-03-11 08:00,industrial_pk,73.9,7.1,34.7,1199.0
2024-03-11 09:00,industrial_pk,78.1,10.3,36.8,1198.0
2024-03-11 10:00,industrial_pk,77.9,3.7,33.1,1186.0
2024-03-11 11:00,industrial_pk,76.4,6.6,32.9,1233.0
2024-03-11 12:00,industrial_pk,81.3,5.1,35.0,1186.0
2024-03-11 13:00,industrial_pk,79.5,7.7,33.6,1162.0
2024-03-11 14:00,industrial_pk,80.0,5.8,32.8,1182.0
2024-03-11 15:00,industrial_pk,74.1,3.2,34.4,1193.0
2024-03-11 16:00,industrial_pk,73.0,3.1,34.5,1204.0
2024-03-11 17:00,industrial_pk,72.1,7.9,36.0,1160.0
2024-03-11 18:00,industrial_pk,72.6,6.5,34.1,1163.0
2024-03-11 19:00,industrial_pk,67.0,5.0,32.8,1164.0
2024-03-11 20:00,industrial_pk,66.7,4.4,34.2,1198.0
2024-03-11 21:00,industrial_pk,63.7,3.9,36.1,1191.0
2024-03-11 22:00,industrial_pk,62.0,3.8,32.9,1207.0
2024-03-11 23:00,industrial_pk,68.0,0.9,36.5,1172.0
2024-03-12 00:00,industrial_pk,71.7,4.9,32.5,1171.0
2024-03-12 01:00,industrial_pk,68.0,4.0,34.8,1240.0
2024-03-12 02:00,industrial_pk,64.9,5.1,37.8,1207.0
2024-03-12 03:00,industrial_pk,62.2,6.3,32.7,1235.0
2024-03-12 04:00,industrial_pk,64.5,12.4,37.9,1180.0
2024-03-12 05:00,industrial_pk,67.1,6.9,36.6,1211.0
2024-03-12 06:00,industrial_pk,74.8,4.7,34.3,1191.0
2024-03-12 07:00,industrial_pk,75.6,5.9,35.6,1220.0
2024-03-12 08:00,industrial_pk,68.8,5.8,35.4,1242.0
2024-03-12 09:00,industrial_pk,72.1,8.9,35.2,1212.0
2024-03-12 10:00,industrial_pk,83.0,6.4,35.8,1206.0
2024-03-12 11:00,industrial_pk,77.3,4.9,33.6,1199.0
2024-03-12 12:00,industrial_pk,72.0,6.1,34.8,1192.0
2024-03-12 13:00,industrial_pk,79.4,1.4,38.9,1197.0
2024-03-12 14:00,industrial_pk,77.5,2.6,35.0,1235.0
2024-03-12 15:00,industrial_pk,79.8,7.1,36.1,1191.0
2024-03-12 16:00,industrial_pk,70.6,4.5,34.5,1226.0
2024-03-12 17:00,industrial_pk,74.0,9.0,37.4,1189.0
2024-03-12 18:00,industrial_pk,65.6,8.5,37.7,1166.0
2024-03-12 19:00,industrial_pk,71.5,6.0,35.3,1240.0
2024-03-12 20:00,industrial_pk,71.0,6.6,35.9,1215.0
2024-03-12 21:00,industrial_pk,65.8,4.9,33.2,1192.0
2024-03-12 22:00,industrial_pk,65.9,3.4,35.3,1192.0
2024-03-12 23:00,industrial_pk,68.5,0.9,34.8,1203.0
2024-03-13 00:00,industrial_pk,66.1,4.6,31.8,1209.0
2024-03-13 01:00,industrial_pk,68.9,6.2,37.1,1205.0
2024-03-13 02:00,industrial_pk,68.4,5.4,36.4,1161.0
2024-03-13 03:00,industrial_pk,64.3,9.0,30.1,1196.0
2024-03-13 04:00,industrial_pk,70.5,4.8,34.2,1203.0
2024-03-13 05:00,industrial_pk,65.9,5.1,33.6,1228.0
2024-03-13 06:00,industrial_pk,75.3,4.7,32.2,1187.0
2024-03-13 07:00,industrial_pk,72.5,6.3,33.0,1181.0
2024-03-13 08:00,industrial_pk,76.5,7.3,33.8,1167.0
2024-03-13 09:00,industrial_pk,86.5,7.0,34.5,1222.0
2024-03-13 10:00,industrial_pk,77.6,7.2,35.3,1202.0
2024-03-13 11:00,industrial_pk,78.4,1.4,38.9,1176.0
2024-03-13 12:00,industrial_pk,74.9,4.5,33.1,1199.0
2024-03-13 13:00,industrial_pk,80.8,7.5,36.6,1192.0
2024-03-13 14:00,industrial_pk,78.1,6.0,31.5,1214.0
2024-03-13 15:00,industrial_pk,72.3,10.1,34.2,1195.0
2024-03-13 16:00,industrial_pk,72.7,3.4,39.5,1224.0
2024-03-13 17:00,industrial_pk,68.4,8.8,37.4,1193.0
2024-03-13 18:00,industrial_pk,71.9,5.0,38.9,1180.0
2024-03-13 19:00,industrial_pk,67.4,3.9,32.1,1255.0
2024-03-13 20:00,industrial_pk,63.5,5.6,31.5,1190.0
2024-03-13 21:00,industrial_pk,68.3,2.9,36.2,1193.0
2024-03-13 22:00,industrial_pk,70.5,8.4,33.8,1202.0
2024-03-13 23:00,industrial_pk,67.6,6.5,35.0,1205.0
2024-03-14 00:00,industrial_pk,66.3,5.3,37.6,1216.0
2024-03-14 01:00,industrial_pk,69.1,6.8,34.7,1208.0
2024-03-14 02:00,industrial_pk,63.7,8.2,29.4,1198.0
2024-03-14 03:00,industrial_pk,70.4,1.6,35.8,1183.0
2024-03-14 04:00,industrial_pk,65.9,7.4,35.4,1149.0
2024-03-14 05:00,industrial_pk,64.1,7.4,35.9,1244.0
2024-03-14 06:00,industrial_pk,76.0,4.1,40.0,1201.0
2024-03-14 07:00,industrial_pk,70.2,3.4,30.5,1240.0
2024-03-14 08:00,industrial_pk,79.8,2.5,34.5,1202.0
2024-03-14 09:00,industrial_pk,73.8,0.6,34.6,1192.0
2024-03-14 10:00,industrial_pk,76.8,5.6,37.9,1192.0
2024-03-14 11:00,industrial_pk,79.2,6.8,36.1,1185.0
2024-03-14 12:00,industrial_pk,79.3,6.4,32.7,1232.0
2024-03-14 13:00,industrial_pk,83.0,3.2,35.4,1216.0
2024-03-14 14:00,industrial_pk,76.3,6.2,35.3,1163.0
2024-03-14 15:00,industrial_pk,78.0,2.2,36.9,1183.0
2024-03-14 16:00,industrial_pk,74.5,8.4,36.0,1173.0
2024-03-14 17:00,industrial_pk,70.0,3.5,35.8,1209.0
2024-03-14 18:00,industrial_pk,68.5,2.1,35.6,1195.0
2024-03-14 19:00,industrial_pk,73.5,5.1,38.6,1171.0
2024-03-14 20:00,industrial_pk,62.3,2.2,37.4,1244.0
2024-03-14 21:00,industrial_pk,64.7,3.8,32.7,1155.0
2024-03-14 22:00,industrial_pk,69.2,5.6,35.0,1165.0
2024-03-14 23:00,industrial_pk,71.9,3.7,36.1,1164.0
2024-03-15 00:00,industrial_pk,66.4,5.7,35.7,1204.0
2024-03-15 01:00,industrial_pk,68.5,2.2,35.4,1203.0
2024-03-15 02:00,industrial_pk,67.7,5.2,32.5,1167.0
2024-03-15 03:00,industrial_pk,60.4,7.0,36.7,1221.0
2024-03-15 04:00,industrial_pk,67.9,0.0,32.9,1204.0
2024-03-15 05:00,industrial_pk,67.4,4.4,35.7,1200.0
2024-03-15 06:00,industrial_pk,71.4,3.4,37.0,1189.0
2024-03-15 07:00,industrial_pk,69.1,3.1,34.3,1225.0
2024-03-15 08:00,industrial_pk,74.9,4.5,32.5,1220.0
2024-03-15 09:00,industrial_pk,74.7,4.7,38.0,1213.0
2024-03-15 10:00,industrial_pk,73.0,0.6,34.9,1170.0
2024-03-15 11:00,industrial_pk,80.7,5.1,35.3,1182.0
2024-03-15 12:00,industrial_pk,84.2,12.1,34.4,1209.0
2024-03-15 13:00,industrial_pk,79.0,4.4,33.3,1173.0
2024-03-15 14:00,industrial_pk,74.5,6.0,34.0,1136.0
2024-03-15 15:00,industrial_pk,78.0,4.9,37.7,1209.0
2024-03-15 16:00,industrial_pk,70.6,0.0,33.6,1184.0
2024-03-15 17:00,industrial_pk,75.9,5.0,37.3,1167.0
2024-03-15 18:00,industrial_pk,73.9,6.8,31.0,1233.0
2024-03-15 19:00,industrial_pk,67.3,6.0,33.3,1232.0
2024-03-15 20:00,industrial_pk,63.4,7.1,36.6,1176.0
2024-03-15 21:00,industrial_pk,73.0,5.6,36.3,1162.0
2024-03-15 22:00,industrial_pk,73.4,1.9,37.0,1175.0
2024-03-15 23:00,industrial_pk,65.1,7.0,37.1,1168.0
2024-03-16 00:00,industrial_pk,70.3,7.6,36.1,1240.0
2024-03-16 01:00,industrial_pk,62.6,3.4,39.0,1179.0
2024-03-16 02:00,industrial_pk,67.8,5.6,37.6,1221.0
2024-03-16 03:00,industrial_pk,66.3,5.6,40.3,1220.0
2024-03-16 04:00,industrial_pk,69.4,2.1,39.0,1178.0
2024-03-16 05:00,industrial_pk,63.2,4.8,36.2,1220.0
2024-03-16 06:00,industrial_pk,73.4,0.2,36.3,1164.0
2024-03-16 07:00,industrial_pk,71.7,6.1,37.5,1185.0
2024-03-16 08:00,industrial_pk,78.9,0.0,40.5,1186.0
2024-03-16 09:00,industrial_pk,76.4,3.7,41.1,1169.0
2024-03-16 10:00,industrial_pk,78.0,6.3,34.8,1177.0
2024-03-16 11:00,industrial_pk,78.3,2.8,36.4,1191.0
2024-03-16 12:00,industrial_pk,80.9,4.1,40.2,1175.0
2024-03-16 13:00,industrial_pk,75.0,9.8,36.7,1167.0
2024-03-16 14:00,industrial_pk,72.7,7.7,37.3,1194.0
2024-03-16 15:00,industrial_pk,76.2,7.5,37.6,1259.0
2024-03-16 16:00,industrial_pk,75.4,7.7,39.6,1199.0
2024-03-16 17:00,industrial_pk,71.3,5.8,39.0,1186.0
2024-03-16 18:00,industrial_pk,71.5,8.1,42.1,1221.0
2024-03-16 19:00,industrial_pk,72.6,3.4,39.4,1233.0
2024-03-16 20:00,industrial_pk,64.3,3.8,41.5,1176.0
2024-03-16 21:00,industrial_pk,63.0,8.8,40.4,1211.0
2024-03-16 22:00,industrial_pk,66.9,3.9,38.6,1239.0
2024-03-16 23:00,industrial_pk,67.7,10.4,36.2,1200.0
2024-03-17 00:00,industrial_pk,65.9,2.3,37.7,1210.0
2024-03-17 01:00,industrial_pk,68.6,10.4,38.9,1229.0
2024-03-17 02:00,industrial_pk,67.2,9.2,42.8,1213.0
2024-03-17 03:00,industrial_pk,64.0,3.6,38.6,1211.0
2024-03-17 04:00,industrial_pk,69.1,6.2,38.0,1184.0
2024-03-17 05:00,industrial_pk,68.2,9.6,40.0,1213.0
2024-03-17 06:00,industrial_pk,74.1,4.1,37.0,1181.0
2024-03-17 07:00,industrial_pk,72.7,3.9,40.4,1188.0
2024-03-17 08:00,industrial_pk,72.6,9.9,37.1,1204.0
2024-03-17 09:00,industrial_pk,78.0,2.2,40.5,1216.0
2024-03-17 10:00,industrial_pk,82.6,3.3,38.2,1201.0
2024-03-17 11:00,industrial_pk,79.5,1.4,38.2,1164.0
2024-03-17 12:00,industrial_pk,80.1,0.0,34.3,1220.0
2024-03-17 13:00,industrial_pk,77.1,2.5,40.5,1208.0
2024-03-17 14:00,industrial_pk,80.5,4.6,43.4,1185.0
2024-03-17 15:00,industrial_pk,81.9,4.8,34.7,1212.0
2024-03-17 16:00,industrial_pk,75.9,2.4,36.2,1199.0
2024-03-17 17:00,industrial_pk,74.1,0.0,40.1,1188.0
2024-03-17 18:00,industrial_pk,67.0,7.4,38.0,1230.0
2024-03-17 19:00,industrial_pk,68.3,5.0,37.7,1212.0
2024-03-17 20:00,industrial_pk,65.8,2.9,39.2,1196.0
2024-03-17 21:00,industrial_pk,67.1,7.7,37.8,1200.0
2024-03-17 22:00,industrial_pk,65.2,6.1,38.7,1223.0
2024-03-17 23:00,industrial_pk,65.3,3.9,39.6,1206.0
2024-03-18 00:00,industrial_pk,64.3,8.3,31.6,1220.0
2024-03-18 01:00,industrial_pk,63.2,9.7,31.9,1229.0
2024-03-18 02:00,industrial_pk,66.8,4.1,35.4,1216.0
2024-03-18 03:00,industrial_pk,64.3,3.0,36.3,1157.0
2024-03-18 04:00,industrial_pk,65.2,12.6,33.1,1229.0
2024-03-18 05:00,industrial_pk,65.2,6.3,36.3,1228.0
2024-03-18 06:00,industrial_pk,70.4,10.0,33.8,1206.0
2024-03-18 07:00,industrial_pk,73.8,2.2,34.4,1204.0
2024-03-18 08:00,industrial_pk,73.7,11.1,33.3,1229.0
2024-03-18 09:00,industrial_pk,79.2,5.0,33.3,1181.0
2024-03-18 10:00,industrial_pk,76.4,0.5,33.0,1163.0
2024-03-18 11:00,industrial_pk,82.8,6.5,36.6,1215.0
2024-03-18 12:00,industrial_pk,79.5,8.7,33.8,1203.0
2024-03-18 13:00,industrial_pk,81.0,1.7,41.2,1201.0
2024-03-18 14:00,industrial_pk,78.4,8.1,36.8,1201.0
2024-03-18 15:00,industrial_pk,77.0,1.2,33.9,1213.0
2024-03-18 16:00,industrial_pk,76.3,8.1,34.8,1165.0
2024-03-18 17:00,industrial_pk,76.2,8.6,36.8,1196.0
2024-03-18 18:00,industrial_pk,74.1,13.6,35.2,1167.0
2024-03-18 19:00,industrial_pk,65.2,6.6,31.8,1204.0
2024-03-18 20:00,industrial_pk,68.1,8.8,37.6,1222.0
2024-03-18 21:00,industrial_pk,60.5,7.3,36.4,1206.0
2024-03-18 22:00,industrial_pk,61.8,3.1,32.7,1150.0
2024-03-18 23:00,industrial_pk,67.0,3.0,40.3,1196.0
2024-03-19 00:00,industrial_pk,70.9,1.1,33.9,1202.0
2024-03-19 01:00,industrial_pk,64.3,3.9,34.6,1194.0
2024-03-19 02:00,industrial_pk,72.6,5.9,36.0,1213.0
2024-03-19 03:00,industrial_pk,68.8,4.8,34.4,1204.0
2024-03-19 04:00,industrial_pk,70.5,7.8,34.5,1219.0
2024-03-19 05:00,industrial_pk,66.4,5.1,34.1,1195.0
2024-03-19 06:00,industrial_pk,75.0,5.2,35.3,1164.0
2024-03-19 07:00,industrial_pk,72.1,4.4,33.3,1201.0
2024-03-19 08:00,industrial_pk,73.7,5.2,35.2,1176.0
2024-03-19 09:00,industrial_pk,75.5,5.2,37.4,1206.0
2024-03-19 10:00,industrial_pk,75.9,6.0,38.4,1223.0
2024-03-19 11:00,industrial_pk,80.4,6.8,37.9,1227.0
2024-03-19 12:00,industrial_pk,80.7,7.7,32.8,1162.0
2024-03-19 13:00,industrial_pk,79.2,5.2,33.9,1221.0
2024-03-19 14:00,industrial_pk,72.3,3.7,34.0,1159.0
2024-03-19 15:00,industrial_pk,81.1,1.6,33.8,1223.0
2024-03-19 16:00,industrial_pk,76.9,2.2,36.4,1207.0
2024-03-19 17:00,industrial_pk,80.1,6.0,34.7,1179.0
2024-03-19 18:00,industrial_pk,68.8,2.9,37.7,1200.0
2024-03-19 19:00,industrial_pk,68.7,8.8,30.3,1232.0
2024-03-19 20:00,industrial_pk,67.2,6.1,33.3,1181.0
2024-03-19 21:00,industrial_pk,68.5,11.0,37.0,1232.0
2024-03-19 22:00,industrial_pk,66.4,3.5,33.4,1188.0
2024-03-19 23:00,industrial_pk,60.8,3.2,33.9,1196.0
2024-03-20 00:00,industrial_pk,67.4,5.9,35.0,1185.0
2024-03-20 01:00,industrial_pk,61.1,3.6,33.1,1212.0
2024-03-20 02:00,industrial_pk,69.7,7.3,36.5,1197.0
2024-03-20 03:00,industrial_pk,65.4,3.1,32.0,1225.0
2024-03-20 04:00,industrial_pk,66.5,1.9,33.3,1178.0
2024-03-20 05:00,industrial_pk,67.1,7.7,34.3,1144.0
2024-03-20 06:00,industrial_pk,70.4,4.6,34.6,1184.0
2024-03-20 07:00,industrial_pk,73.7,5.2,35.0,1210.0
2024-03-20 08:00,industrial_pk,73.7,3.8,37.8,1214.0
2024-03-20 09:00,industrial_pk,79.1,8.1,36.1,1223.0
2024-03-20 10:00,industrial_pk,73.2,5.5,34.6,1242.0
2024-03-20 11:00,industrial_pk,81.5,3.4,35.7,1204.0
2024-03-20 12:00,industrial_pk,80.4,2.5,35.7,1194.0
2024-03-20 13:00,industrial_pk,79.6,3.2,33.8,1229.0
2024-03-20 14:00,industrial_pk,74.8,2.6,34.9,1181.0
2024-03-20 15:00,industrial_pk,74.0,5.3,32.0,1175.0
2024-03-20 16:00,industrial_pk,81.2,6.1,33.5,1210.0
2024-03-20 17:00,industrial_pk,74.8,7.5,34.7,1224.0
2024-03-20 18:00,industrial_pk,64.9,2.4,35.3,1208.0
2024-03-20 19:00,industrial_pk,64.3,5.6,33.8,1193.0
2024-03-20 20:00,industrial_pk,70.1,7.3,33.0,1174.0
2024-03-20 21:00,industrial_pk,65.8,4.9,33.7,1226.0
2024-03-20 22:00,industrial_pk,68.0,6.0,32.5,1229.0
2024-03-20 23:00,industrial_pk,58.5,7.1,36.9,1189.0
2024-03-21 00:00,industrial_pk,70.8,4.8,35.1,1208.0
2024-03-21 01:00,industrial_pk,76.6,8.4,36.4,1177.0
2024-03-21 02:00,industrial_pk,67.4,3.0,36.6,1204.0
2024-03-21 03:00,industrial_pk,63.6,5.2,33.3,1204.0
2024-03-21 04:00,industrial_pk,64.4,5.1,36.5,1199.0
2024-03-21 05:00,industrial_pk,65.8,5.5,36.4,1172.0
2024-03-21 06:00,industrial_pk,71.8,8.3,36.1,1201.0
2024-03-21 07:00,industrial_pk,75.0,6.1,36.5,1149.0
2024-03-21 08:00,industrial_pk,70.3,7.5,32.0,1210.0
2024-03-21 09:00,industrial_pk,75.6,2.5,35.7,1205.0
2024-03-21 10:00,industrial_pk,84.3,3.4,37.9,1209.0
2024-03-21 11:00,industrial_pk,76.7,7.0,36.1,1201.0
2024-03-21 12:00,industrial_pk,79.8,3.5,33.3,1219.0
2024-03-21 13:00,industrial_pk,78.1,4.8,35.6,1207.0
